出现时间点,模式,字体,颜色,发送时间,弹幕池,用户id,rowid,content
432.85200,1,25,16777215,1655209008,0,1adf5daf,1074730071102639104,青岛38大虾了解一下～
2614.18300,1,25,16777215,1655201371,0,c132a781,1074666006330280192,曲水亭街！
782.05700,5,25,14811775,1655190680,0,67cc77b8,1074576322958853376,不是孙膑故里，是孙武故里（也就是孙子），欢迎大家来玩！
1521.85200,1,25,16777215,1655186988,0,ae51e379,1074545358509624064,保佑期末别挂科
56.43100,1,25,16777215,1655183835,0,c7ec90ab,1074518906477113856,山东泰安报道
972.50700,1,25,16777215,1655176712,0,80656b96,1074459159061187840,喜看蹈黍千重浪，遍地英雄下夕烟
2882.02900,1,25,16707842,1655167977,0,b428696b,1074385877607686144,为什么没有我浮来山的4000年银杏树！那可是春秋时期莒鲁会盟的地方啊
836.72900,1,25,16777215,1655119481,0,d7edc972,1073979064311662080,奔跑吧兄弟
707.13800,1,25,16777215,1655110031,0,75ded21f,1073899794667248384,无我聊城？
34.40000,1,25,16776960,1655107892,0,73c03927,1073881847475460864,邹平一中的看到给我个赞
161.83000,1,25,16777215,1655106300,0,e830d6ff,1073868497139803136,青岛牌面
82.04300,1,25,16777215,1655106192,0,e830d6ff,1073867588661981184,林义一中
2194.20600,1,25,41194,1655098824,0,10250d3b,1073805779343246848,美不勝收，美輪美奐
2081.08800,1,25,41194,1655098656,0,10250d3b,1073804375710869248,國軍威武，中國威武
1249.32700,1,25,41194,1655097632,0,10250d3b,1073795782202629632,泰山封禪
1218.12800,1,25,41194,1655097583,0,10250d3b,1073795375195762176,農業大省
1059.88800,1,25,41194,1655097411,0,10250d3b,1073793932347044352,機械農業
709.16800,1,25,41194,1655097050,0,10250d3b,1073790901140142080,壽光蔬菜
389.54300,1,25,16777215,1655096662,0,2aee1bc9,1073787648524570880,青岛贵妇黄渤！
150.28800,1,25,16777215,1655096475,0,10250d3b,1073786074410563072,山東確實發達
49.66100,1,25,16777215,1655086885,0,a50e3e73,1073705631552120832,滕州一中
833.14900,1,25,16777215,1655047386,0,717cbdf,1073374291124352512,都是大棚的瓜
1249.07900,1,25,15138834,1655046509,0,81f2d710,1073366931530292224,我的家乡泰安
1273.07900,1,25,16777215,1655045965,0,55762bc6,1073362367322144512,左冷禅
358.33000,1,25,16777215,1655037695,0,17597ae7,1073292997459803648,我的最美好四年大学时光就在青岛度过
2496.26300,1,25,14811775,1655035914,0,b113cd4,1073278052676411648,莱芜去哪了
2418.36000,1,25,16777215,1655035869,0,b113cd4,1073277680440432128,莱芜呢
1503.36500,1,25,16777215,1655035000,0,7515da3,1073270392585489152,上岸多邻国球球了
2539.62900,1,25,16777215,1655029123,0,4be89c66,1073221089917733632,嗯，今天还在突突呢，
1869.62400,1,25,16777215,1655028438,0,4be89c66,1073215345952708352,确实像海狗子，
2543.86100,1,25,16777215,1655020577,0,52c19e19,1073149395790315008,哈哈哈哈哈哈哈哈
926.11700,1,25,16777215,1655018619,0,52c19e19,1073132974452743424,哈哈哈哈哈哈
2755.68300,1,25,16777215,1655011641,0,3d1bb98d,1073074437554937344,在金色的原野上
2743.17700,1,25,16777215,1655011616,0,3d1bb98d,1073074227755668224,在金色的原野上
2665.70800,1,25,16777215,1655009535,0,2b48c109,1073056771565916416,清照阿姨:你礼貌吗？！
2074.02900,1,25,16777215,1655008872,0,2b48c109,1073051212653296896,李宗仁将军必须拥有姓名！
1349.03900,1,25,16777215,1655008543,0,6c7c907d,1073048450947350528,salute
1463.45200,1,25,16777215,1655008539,0,f6873ec,1073048416260508416,23考研加油上岸加油
476.99100,1,25,16777215,1655007033,0,2b48c109,1073035782748379392,青啤yyds！
33.16000,1,25,16777215,1655006689,0,2e908265,1073032894936718080,河南人哭倒在侧所里
1150.41100,1,25,16777215,1655002115,0,a963cdd3,1072994526198522368,好大啊
622.58800,5,25,15138834,1654998855,0,91ddef51,1072967179772733440,烟台！
604.83900,5,25,15138834,1654998828,0,91ddef51,1072966959009840128,爱在烟台 难以离开！
166.22500,1,25,16777215,1654998365,0,91ddef51,1072963067660209408,济南：我是省会 我不配
2905.02000,1,25,38979,1654964756,0,786d3297,1072681140587892224,在广东工作的山东人泪目了！
2805.10100,1,25,38979,1654964621,0,786d3297,1072680006683123968,有点泪目，文案绝了，虽然没有俺菏泽。
1487.05400,1,25,16777215,1654957935,0,7979930b,1072623921842366464,中考必胜！
2036.78000,5,25,16777215,1654957825,0,c62077e6,1072623000496560128,告诉你们个秘密，微山县是济宁的
1500.33800,5,25,16777215,1654948650,0,3415dcad,1072546029229880832,要考华二！！
1207.07400,1,25,16777215,1654945188,0,aacced34,1072516993371907328,粒粒皆辛苦
1459.58000,1,25,15138834,1654940746,0,e0b86e92,1072479725857274624,保佑生地中考双B+
1459.58000,1,25,16777215,1654940711,0,e0b86e92,1072479435434913792,保佑生地中考双B+
2849.02100,1,25,16777215,1654938131,0,41233c56,1072457794915090944,山东欢迎大家
2933.94200,1,25,16777215,1654937646,0,a55dc68b,1072453722396946944,反复看了好几遍
2900.38700,1,25,16777215,1654937612,0,a55dc68b,1072453440212336896,文案确实好
2865.09500,1,25,16777215,1654937553,0,a55dc68b,1072452946861727488,菏泽和日照求拍
2834.73800,1,25,16777215,1654937523,0,a55dc68b,1072452692644947200,菏泽人求纪录片补充几分钟
2802.32500,1,25,16777215,1654937491,0,a55dc68b,1072452420761559552,菏泽牡丹也可以拍一下
2780.68100,1,25,16777215,1654937468,0,a55dc68b,1072452226817046528,雷泽之地啊
2764.17600,1,25,16777215,1654937451,0,a55dc68b,1072452088077750016,请问菏泽去哪里了啊
2755.93900,1,25,16777215,1654937443,0,a55dc68b,1072452019299618560,想看航拍菏泽
2747.41900,1,25,16777215,1654937434,0,a55dc68b,1072451948030000896,菏泽
975.95400,1,25,16777215,1654936233,0,41233c56,1072441873597076224,我大美临沂！
1280.45500,1,25,16777215,1654936124,0,17128f8f,1072440953601705728,苍山负雪，明烛天南——《登泰山记》
80.21000,1,25,16777215,1654935320,0,41233c56,1072434208732888576,临沂人来了
1458.72900,1,25,16777215,1654931082,0,76cf0e3c,1072398658785295104,卑微任城
142.06600,1,25,16777215,1654931063,0,f9a886aa,1072398502690151680,青岛sq  khuntoria
1534.28200,1,25,16777215,1654921789,0,36afa3f1,1072320705657403648,期末不挂科！
39.43700,1,25,16777215,1654913513,0,97dc904e,1072251284909940224,济钢高中
1230.70500,1,25,16777215,1654909609,0,f6818c88,1072218533452090112,我大泰安！
1536.50300,1,25,16777215,1654905731,0,62d21c4b,1072186004418378240,事业单位上岸
1571.61000,1,25,16777215,1654864489,0,36bcb9eb,1071840040507926528,朱熹就算了 灭人欲
446.38700,1,25,16777215,1654864350,0,42e663cd,1071838873501399296,哈哈哈哈haha
510.55300,1,25,16777215,1654863428,0,36bcb9eb,1071831139792185344,凭什么他们能放烟花
1527.02000,1,25,16777215,1654848885,0,3051e216,1071709140230885888,2024高考上岸！！
43.15900,1,25,16777215,1654837916,0,db78418e,1071617126386841856,临沂人打卡
1127.04300,1,25,16777215,1654837368,0,178ffa13,1071612528095701760,共有2700000株
704.46600,1,25,16777215,1654836704,0,178ffa13,1071606959242771456,聊城菏泽不配出现在地图上
1592.98000,1,25,16777215,1654834962,0,9a4c619,1071592351840870400,至圣先贤
1949.93500,1,25,16777215,1654830716,0,7a420744,1071556728887206400,烟台：要不是国家把威海划出去了，老子干翻青岛
1748.34300,1,25,16777215,1654830520,0,7a420744,1071555086162985216,烟台又又又来了
1345.27600,1,25,16777215,1654830139,0,7a420744,1071551890514493440,烟台咋没有蓬莱
1132.64700,5,25,16777215,1654823110,0,c0c7af5b,1071492927827696640,海里是梭子蟹
257.71100,1,25,15138834,1654795546,0,dd974aec,1071261699404792064,俺青岛银！！！！！！！俺自豪！！！！！！！
220.99100,1,25,16707842,1654795482,0,dd974aec,1071261168875713024,我爱我家，我爱青岛！！！！！！！！青岛土著万万岁！！！！！！
202.67100,1,25,16707842,1654795409,0,dd974aec,1071260554418494464,青岛大学附属医院！！！！！！
151.83100,1,25,38979,1654795341,0,dd974aec,1071259979220126976,青岛10区市！！！！北方第三城！！！！齐国陪都！！！北方第一大港长盛不衰！！！！
187.12700,1,25,38979,1654795257,0,dd974aec,1071259277764806656,青岛市第十一实验初中报道！！！！！
2921.53800,1,25,16777215,1654783314,0,e6f4c0a7,1071159094372586496,投币了，好客山东
37.68700,1,25,16777215,1654780296,0,e6f4c0a7,1071133778912545024,泰安！
2264.26600,1,25,10197915,1654778290,0,df5dbcf9,1071116949083176960,东昌府！！！！！！
1458.89800,1,25,16777215,1654766221,0,aca91c8f,1071015702778888704,孔夫子保佑期末考过过
1458.00200,5,25,15138834,1654762245,0,c46df183,1070982354841053184,2022高考上岸，拜托拜托
1446.40200,1,25,16777215,1654762213,0,c46df183,1070982089392254208,高考上岸
1528.06700,1,25,15138834,1654761294,0,6146fb92,1070974372937906176,高考必胜，一定上岸！！！
1320.72700,1,25,15138834,1654761057,0,6146fb92,1070972392077245440,2022高考必胜
2700.41100,1,25,16646914,1654757405,0,7543cdc3,1070941752636472320,和平精英打歪的信号弹
2686.83000,1,25,13369971,1654757355,0,7543cdc3,1070941333272888320,官方皮了，哈哈哈哈哈哈哈哈
2200.47500,1,25,52480,1654756998,0,7543cdc3,1070938339688960000,10万！！！！！！！！！！！！！！
1834.65500,1,25,16765698,1654756754,0,7543cdc3,1070936293850124800,宝崽贴贴
1783.08300,1,25,16765698,1654756716,0,7543cdc3,1070935975015774720,我系大连人！！！！！！
1639.61200,1,25,16765698,1654756609,0,7543cdc3,1070935075664834048,好美啊
1614.41300,1,25,13369971,1654756592,0,7543cdc3,1070934934476257536,2022，乙卷送你复读
1504.28700,1,25,16755202,1654756518,0,7543cdc3,1070934316277576704,辅导等我！！！
1421.31500,1,25,16646914,1654756463,0,7543cdc3,1070933852270335488,复旦等我！！！！！！！！！！！！
1275.87600,1,25,16776960,1654756366,0,7543cdc3,1070933033684773632,孔子牛！
1165.13100,1,25,9033215,1654756291,0,7543cdc3,1070932404597687296,好吃！！！！！！！！！！
1056.51900,1,25,16755202,1654756217,0,7543cdc3,1070931789326910464,他所饼干好吃
926.74600,1,25,52480,1654756130,0,7543cdc3,1070931053780276736,哇卡卡卡
1500.65500,1,25,16777215,1654754781,0,633819d3,1070919742832817408,高考加油！！
67.84700,1,25,16777215,1654737351,0,55e85790,1070773531207489024,滨州
2326.30800,5,25,16777215,1654694738,0,3f8f80f6,1070416064711494656,临清排面
2322.78100,5,25,16777215,1654694723,0,3f8f80f6,1070415939738121472,临清！
176.57000,1,25,16777215,1654693224,0,904404fc,1070403360617683968,平原一中
1517.24100,1,25,16777215,1654691697,0,4a4839bb,1070390556540213760,2024高考必胜
2276.22000,1,25,16777215,1654682249,0,de99875b,1070311296894833152,摩天轮拍过了
2039.57100,1,25,16765698,1654679361,0,b2f3e49,1070287074898271232,德州
1971.66200,1,25,16777215,1654679172,0,b2f3e49,1070285484946858752,鹅
2034.01100,5,25,16777215,1654674344,0,4dab6a41,1070244986450152960,聊城！聊城！
50.86600,1,25,16777215,1654667363,0,860712c9,1070186428740157952,走遍四海还是威海！
61.67600,1,25,16777215,1654665093,0,78f0880e,1070167384981085696,淄博四中报道
564.05700,1,25,16777215,1654653941,0,ab0a16c6,1070073832112455936,青岛大学的好想回去看看
561.96700,1,25,16777215,1654653625,0,c30ac4e0,1070071180708345088,壮观
2658.47100,5,25,15138834,1654652300,0,ef824d50,1070060069947173632,惊起一滩鸥鹭
2558.99100,5,25,15138834,1654652184,0,ef824d50,1070059099225412864,四面荷花三面柳
2479.39100,5,25,15138834,1654652083,0,ef824d50,1070058246305480704,齐国国都在淄博临淄那里
1658.11700,5,25,15138834,1654651163,0,ef824d50,1070050532326078208,重新定义“朴素”
1662.54600,1,25,16777215,1654651109,0,ef824d50,1070050075750904832,哈哈哈，造型朴素
700.26300,1,25,16777215,1654650114,0,ef824d50,1070041727609383424,人真没葱高
1386.02500,1,25,16777215,1654614413,0,f3d93022,1069742250637933056,许多人说泰山风景不行，那是因为根本没走过天烛峰
2713.03500,1,25,16777215,1654585890,0,8f770382,1069502981189291520,红日出海，黄河入海
1310.78100,1,25,16777215,1654577670,0,f633138b,1069434022930739200,2024高考加油！！
825.23400,1,25,16777215,1654577169,0,f633138b,1069429824214343168,保水保温
377.40500,1,25,16777215,1654576705,0,f633138b,1069425927496215040,内陆人狠狠羡慕了呜呜呜呜
1508.02300,1,25,16777215,1654567775,0,40a3cff0,1069351025187525376,2023高考上岸
1471.52700,1,25,16777215,1654567561,0,40a3cff0,1069349228926546944,孔庙祈福
963.62300,1,25,16777215,1654559945,0,40a3cff0,1069285334845591040,满满的考点
1506.04500,1,25,16777215,1654557318,0,3a3cdfdf,1069263303416552704,2A
692.34000,1,25,16777215,1654525134,0,24d6bdb,1068993324742061056,世界寿光！
2031.71500,1,25,16777215,1654513662,0,6bf05330,1068897086050765312,枣庄王要来了
989.74500,1,25,16777215,1654508394,0,bb19afdc,1068852894343845632,山东临沂欢迎您！
220.05300,1,25,16777215,1654507624,0,bb19afdc,1068846438026830080,山东临沂欢迎您！！！
1315.72900,1,25,16777215,1654502543,0,d0babe6e,1068803817060963584,做过题
1294.26600,1,25,16777215,1654502517,0,d0babe6e,1068803599963825920,2022高考加油
1291.53600,1,25,16777215,1654501372,0,ccf28b6d,1068793993229483520,加油，学业顺利
1510.16100,1,25,16777215,1654499111,0,ea462f00,1068775028927196928,月考加油
1858.85200,1,25,16777215,1654495384,0,90e9a28a,1068743759132500480,好可爱
936.67900,1,25,16777215,1654493192,0,332b7b3d,1068725373929316864,章丘铁锅
1475.38600,1,25,16777215,1654489462,0,f384fb44,1068694080915053824,2022高考加油！我一定可以上想去的大学！
1670.31600,1,25,15138834,1654480473,0,91f32606,1068618675399001344,甚至还有航空母舰
927.99600,1,25,15138834,1654479711,0,91f32606,1068612284194120448,我出生的地方
1502.08600,1,25,16777215,1654477484,0,35ecbfa,1068593608342619136,2022高考必胜
2003.32800,1,25,15772458,1654463293,0,db1cd8a,1068474561672129536,优雅
1683.94900,1,25,15772458,1654462965,0,db1cd8a,1068471811659907072,潍坊靠着风筝出圈啦
1053.03900,1,25,11890,1654462253,0,db1cd8a,1068465840665916928,压缩饼干
995.57900,1,25,41194,1654462172,0,db1cd8a,1068465159636467968,赛博朋克
777.96800,1,25,15772458,1654461690,0,db1cd8a,1068461114297339392,强迫症表示非常舒适
773.06800,1,25,15772458,1654461656,0,db1cd8a,1068460828405139200,眼影盘确实
654.79100,1,25,15772458,1654461467,0,db1cd8a,1068459248805135616,那开过去之后是不是就不算新车了喔
430.11900,1,25,15772458,1654461181,0,db1cd8a,1068456842105189120,这场面跟下饺子似的
283.37900,1,25,15772458,1654461013,0,db1cd8a,1068455432743537920,崂山可乐现在还有吗？
72.29900,1,25,16777215,1654442070,0,7913d5c,1068296533222360832,山东淄博欢迎您！！！！！！
52.92300,1,25,16777215,1654442051,0,7913d5c,1068296370701715968,山东淄博淄博一中打卡
1521.54900,1,25,16777215,1654441742,0,be651ad6,1068293783512342528,2023年专升本成功
2678.64900,5,25,16777215,1654435438,0,4e9ab289,1068240895914020864,然后莱芜市就没了
224.44300,1,25,16777215,1654431847,0,495f4c4e,1068210778554947840,宁阳一中高二十四班2021
814.23900,1,25,16777215,1654406481,0,53e58cd6,1067997984987390464,蔬菜住的房子……可爱(●'◡'●)
2320.74000,1,25,16777215,1654404248,0,feff94ac,1067979254710658816,嗷临清！
373.64700,1,25,16777215,1654354039,0,2808131a,1067558076644649984,石老人海水浴场
279.53800,1,25,16777215,1654353938,0,2808131a,1067557228304723200,崂山可乐yyds
483.89500,1,25,16777215,1654346688,0,79fa0161,1067496408128617984,山东济南，世界青岛
72.98100,1,25,38979,1654316710,0,4e9ab289,1067244933624154112,曲阜师范大学地理与旅游学院欢迎你。
1244.44100,1,25,16777215,1654309265,0,bd183d6b,1067182484304934656,天不生夫子，万古如长夜
180.86900,1,25,16777215,1654299864,0,5c794a92,1067103619997808128,听
955.35800,1,25,16777215,1654273420,0,c8beeb4d,1066881795288547072,学长友情提示，重点！
933.30900,1,25,16777215,1654270492,0,c0008717,1066857231842119680,淄博临淄冯家村的村民来报道了
731.06900,1,25,16777215,1654270276,0,c0008717,1066855422813749248,淄博烧烤不夸一下吗
1339.51400,1,25,16777215,1654269328,0,1813f87f,1066847468148353280,我以为要说靠空运
447.36400,1,25,104601,1654269175,0,4fafacc2,1066846186654363648,王鹤锦和张稚彬球球你们别再帅下去了，太帅了
447.36400,1,25,16776960,1654269139,0,4fafacc2,1066845881032112640,枣庄八中南校王鹤锦和张稚彬前来报到
1044.60500,1,25,16777215,1654268977,0,1813f87f,1066844520324271360,好整齐 看得好赏心悦目！
268.80400,1,25,16777215,1654268801,0,974e4960,1066843048165624832,我是青州的
866.08700,1,25,16777215,1654268610,0,1813f87f,1066841443827555072,人没葱高哈哈哈
804.98900,1,25,16777215,1654268511,0,1813f87f,1066840617071606528,疫情时寿光给俺们湖北捐了蔬菜 过几天就要去山东旅游了
30.80100,1,25,16777215,1654265887,0,c5e9b332,1066818599273932032,山东青岛前来报道
1462.88700,1,25,16777215,1654254124,0,90a85845,1066719924338154240,曲师大的泰安人前来报到！
1472.87700,1,25,16777215,1654239970,0,5dd9b4e1,1066601189866705408,2024高考加油！！！！！
1321.47200,1,25,16777215,1654232036,0,18ee84e2,1066534634491262464,高考必胜
1310.30900,1,25,16777215,1654231749,0,18ee84e2,1066532228990810624,高考必胜
1310.30900,1,25,16777215,1654231734,0,18ee84e2,1066532103564417280,高考必胜
1295.55600,1,25,16777215,1654231724,0,18ee84e2,1066532024300573952,高考必胜
1801.63000,5,25,16776960,1654231275,0,ec55bc44,1066528254351106048,long island
160.12400,1,25,16777215,1654191082,0,73d8c617,1066191092950580224,青岛
156.02800,1,25,16777215,1654191071,0,73d8c617,1066190997614182912,哈哈哈哈哈哈哈哈青岛通济实验学校哈哈哈哈哈
461.50400,5,25,16646914,1654180829,0,d58ea38a,1066105084670194688,我好像参加过这个地标的揭幕仪式
448.81800,5,25,9033215,1654180785,0,d58ea38a,1066104714623625728,青岛西海岸新区欢迎您！！
399.39000,1,25,13369971,1654179061,0,348a258b,1066090249676915712,...............................................................................................
514.26900,1,25,16777215,1654175134,0,b884dc9e,1066057310155143680,喝了假青啤也来说？
456.31600,1,25,16777215,1654172788,0,4b477e25,1066037627972636160,本人作为一个青岛人，去过两次，停车场都挤满了根本进不去
2904.99900,1,25,16777215,1654141683,0,c5f5e1e9,1065776706360621056,文案满分！
1034.51200,1,25,16777215,1654093760,0,3e8345f4,1065374693160362240,正真的农业现代化啊
1466.39600,1,25,16777215,1654089741,0,35ecbfa,1065340984101123072,2022，高考550+
2732.54000,1,25,16777215,1654072293,0,ab45946c,1065194616506179840,我的东营！！！
2713.21200,1,25,16777215,1654072274,0,ab45946c,1065194454043892992,黄河入海，我们回家
2440.18000,1,25,16777215,1654072001,0,ab45946c,1065192163610148608,我东营不配拥有姓名吗哈哈哈
2194.26400,1,25,16777215,1654071755,0,ab45946c,1065190100482364416,好美啊
1199.63800,1,25,16777215,1654070753,0,ab45946c,1065181696732836608,好辛苦好勤劳
2398.27200,5,25,16777215,1654064568,0,d8599519,1065129816958945536,终极凡尔赛
1235.00200,5,25,16777215,1654063953,0,d8599519,1065124654114464256,国泰民安
2794.64700,5,25,41194,1654063418,0,d8599519,1065120170051280128,三季最佳文案了
2792.85600,5,25,15138834,1654063404,0,d8599519,1065120054472982528,前方高能泪目
1457.76400,1,25,16777215,1654054915,0,b4cdf949,1065048835794960128,22高考一定上岸！
2165.73200,1,25,15138834,1654014373,0,c7e97ce6,1064708751124592640,考点，形成原因，断裂下陷
1481.32000,1,25,15138834,1654013698,0,c7e97ce6,1064703086406400768,2022高考必胜！
1008.89600,1,25,16707842,1654013270,0,c7e97ce6,1064699498774769920,考点
951.64100,1,25,15138834,1654013203,0,c7e97ce6,1064698932040418816,考点，地膜的作用，增加反射，为苹果上色
1469.34800,1,25,16777215,1654013032,0,885b3e2,1064697501178799360,拜托！高考必胜！！
194.86000,1,25,16777215,1654010458,0,eb8eb4d,1064675911384934400,江苏省昆山中学报到
1033.74400,1,25,16777215,1654000169,0,240fa04e,1064589600636353792,这工作好玩，好想干这个
1511.94800,1,25,16777215,1653998186,0,6bebf471,1064572959902930176,发cns
958.47000,1,25,16777215,1653997381,0,d8e71bdc,1064566208843611392,严重的塑料污染啊。
2668.94100,1,25,16777215,1653992911,0,cfd47364,1064528711833045760,哈哈哈哈哈哈哈哈
1115.51500,1,25,16777215,1653991351,0,cfd47364,1064515629010212096,欢迎各位来朴实的山东旅游
1875.80300,5,25,15138834,1653966302,0,989d8728,1064305502961501184,浩克山东欢迎您
940.26300,1,25,16777215,1653921157,0,8ccf4092,1063926794698145536,烟台红富士苹果 又甜又脆
981.98400,1,25,16707842,1653919286,0,ffb6e8db,1063911104771554304,木质的塑像在对话
225.72300,1,25,16777215,1653910966,0,7c5319e2,1063841304456232704,这么多新泰一中的么
201.06300,1,25,16777215,1653910931,0,7c5319e2,1063841010662503680,泰安路过
915.74000,1,25,16777215,1653906493,0,c5f5e1e9,1063803788084675072,没想到山东大葱这么这么高啊
1368.74500,1,25,16777215,1653888257,0,859c2ce7,1063650811835485952,泰山挑山工很强的
1558.26200,1,25,16777215,1653887396,0,6cfa95f7,1063643589529197312,2023，考博顺利
1406.78100,1,25,16777215,1653837921,0,cff461f,1063228558996095744,2022事业编上岸 助理医师证到手
2634.79600,1,25,16777215,1653836246,0,a5467f1e,1063214512884389888,！
2536.27100,5,25,15138834,1653830816,0,d8599519,1063168963942343168,趵突泉：管好你自己
2785.53900,1,25,16777215,1653824441,0,21b81124,1063115487514390528,[前方高能]
2424.91900,1,25,16777215,1653824074,0,21b81124,1063112405690819328,众所周知，德州在美国
1988.52700,1,25,16777215,1653823633,0,21b81124,1063108705995870208,《两架tu-160正在起飞》
1979.97600,1,25,16777215,1653823595,0,21b81124,1063108387497289472,大天鹅，你吃一只可太刑了
1891.26900,1,25,16777215,1653823470,0,21b81124,1063107340204746752,同学家在这个村子。。
1870.53500,1,25,16777215,1653823399,0,21b81124,1063106745108392192,《今天不喝好了高低不带让你回去的》
1759.68700,1,25,16777215,1653823256,0,21b81124,1063105545034230784,黄渤分界线
1706.41400,1,25,16777215,1653823189,0,21b81124,1063104977226086400,《黄金舰队》
1080.25600,1,25,16777215,1653822241,0,21b81124,1063097030949261824,防潜艇工程！
853.27700,1,25,16777215,1653822002,0,21b81124,1063095026156020992,终究逃不过
601.28100,1,25,16777215,1653821744,0,21b81124,1063092861240813056,烟台烟台！
963.16400,1,25,16777215,1653818488,0,9f34c581,1063065547513537024,为苹果着色，提高品相
884.85100,1,25,16777215,1653818406,0,9f34c581,1063064860973290752,我以为这是甘蔗
828.67600,1,25,16777215,1653818350,0,9f34c581,1063064389399132416,救命地理题
2903.89000,1,25,16777215,1653818319,0,be4e121,1063064126659616768,离家15年，心里一直惦念着山东，愿来世没有背井离乡。
1544.95500,1,25,16777215,1653817692,0,24fc644b,1063058866784266496,2022高考加油
1544.95500,1,25,16777215,1653817675,0,24fc644b,1063058722248491776,高考加油
1544.95500,1,25,16777215,1653817664,0,24fc644b,1063058630569499904,高考600+
1405.78900,1,25,16777215,1653817598,0,a0e78b63,1063058076778632704,我必上岸
1572.08600,1,25,16777215,1653810146,0,cddde0f,1062995569275873024,dna动了
1501.97400,1,25,16777215,1653810092,0,cddde0f,1062995118698765824,2022高考上岸！！
759.26800,1,25,16777215,1653798421,0,c0bc58c4,1062897213400820480,有别的省的吗
74.54900,1,25,16777215,1653795618,0,75e4e9db,1062873702338875136,济宁一中
2917.88500,1,25,16777215,1653790853,0,46b9b7f3,1062833726385308416,有机会一定去山东看看
2317.62600,1,25,16777215,1653761693,0,c9185aa9,1062589112948762880,临清啊我靠——临清啊啊啊——我的家
1939.45900,1,25,16777215,1653755857,0,49abf60f,1062540162719831808,威海呢QAQ，在威海读了四年书
1415.95000,1,25,16777215,1653747887,0,58e1cc12,1062473300783026176,紫气东来
1903.18500,1,25,16777215,1653745902,0,15dac0e4,1062456646628007424,喜庆
1414.81500,1,25,16777215,1653740920,0,f3bd4b04,1062414857971899392,2023中考必胜！
1506.85300,1,25,16777215,1653731333,0,74a1853c,1062334437066302208,五中顺利，谢谢
1304.40000,1,25,16777215,1653731119,0,74a1853c,1062332641920973824,泰山老奶奶，保佑我安安稳稳度过高中吧，谢谢你
2924.79100,1,25,16777215,1653730853,0,ee52bbcd,1062330412707323392,我是来学无人机航拍的
425.25400,1,25,16777215,1653730211,0,74a1853c,1062325029141864448,都是免费哒，青岛欢迎您
2538.25100,1,25,15138834,1653715428,0,2df7e2b4,1062201018512756736,趵突泉：管不着
1300.11700,1,25,16777215,1653714902,0,af7f0bc5,1062196603630358528,2022期末考试上700!加油！！！
1106.86700,1,25,16777215,1653710594,0,3406323,1062160464768745216,蔡丽浓有在看吗
1735.12300,1,25,15138834,1653710490,0,49c82fe2,1062159594702446080,哈哈哈哈人放风筝还是风筝放人啊
1559.65800,1,25,16777215,1653709321,0,3eaa4cac,1062149783436905216,2024考研上岸
1545.24900,1,25,16777215,1653709291,0,3eaa4cac,1062149531870709248,2022高考加油
1224.37700,1,25,16777215,1653668704,0,b854a075,1061809063161076480,泰安
1543.22700,1,25,16777215,1653661342,0,e39579c0,1061747310154946048,JCW中考加油，老姐相信你
1543.22700,1,25,16777215,1653661307,0,e39579c0,1061747017023358208,希望弟弟中考取得好成绩
1529.96100,1,25,16777215,1653660356,0,7f814152,1061739036328296192,2023年选调上岸
1520.27900,1,25,16777215,1653660346,0,7f814152,1061738955227090944,2023年选调上岸
1506.61500,1,25,16777215,1653660332,0,7f814152,1061738840571657984,2023年选调上岸
1413.28500,1,25,16777215,1653659217,0,7f814152,1061729487324055808,2023年选调上岸
1389.23600,1,25,16777215,1653659122,0,7f814152,1061728684165292288,2023年选调上岸
1415.81800,1,25,16777215,1653652115,0,a1f7d1a,1061669910171853056,2022，希望我弟弟高考顺利
1310.00000,1,25,16777215,1653651651,0,5b95ea09,1061666020265272576,Dl高考加油
727.39700,1,25,16707842,1653639199,0,befe233f,1061561557307356928,我这个山东人听到滨州这个名字好陌生
381.90300,1,25,16707842,1653638916,0,befe233f,1061559190562030336,日照也这么说
1405.68300,1,25,16777215,1653638525,0,cdfcbcd9,1061555909123147264,考研上岸！
1478.60000,1,25,16777215,1653613719,0,b18b42a6,1061347816279907840,2022法考必过！！！！！
1471.41900,1,25,16777215,1653611333,0,e5d5a172,1061327806589398272,2022高考上岸！
1520.82300,1,25,16777215,1653576111,0,d468c8e7,1061032339204789248,期末不挂科
2615.37900,1,25,16777215,1653573262,0,60a7573a,1061008442258472960,曲水亭街
1485.24900,1,25,16777215,1653570940,0,a239dc38,1060988963700887040,2022高考必胜！！！
2942.25600,1,25,16777215,1653566854,0,726ee979,1060954689249670656,好客山东欢迎您！欢迎来到齐鲁大地
865.07400,1,25,16777215,1653565100,0,60a7573a,1060939970388172032,驻章丘高校，山财来了
849.11400,1,25,16777215,1653565045,0,60a7573a,1060939508578687488,感动！
1406.54300,1,25,16777215,1653550011,0,d9f7f2d1,1060813394766077696,上岸！高考450
1417.38500,1,25,16777215,1653547209,0,b7dffd2e,1060789890541139456,四个小孩高考加油
1417.38500,1,25,16777215,1653547197,0,b7dffd2e,1060789795623669760,顺利上岸
2680.50300,1,25,16777215,1653479755,0,3bd5b6e7,1060224047960428544,哈哈哈哈哈哈哈
1744.90700,1,25,16777215,1653476187,0,b8b7a427,1060194116677167360,去年去那片小沙滩拍照啦
2667.23900,1,25,16777215,1653458103,0,c42fccad,1060042419220788224,文案趵突了
